epoch,learning_rate,loss,output_projection_masked_accuracy,val_loss,val_output_projection_masked_accuracy
0,0.0010000000474974513,2.8202130794525146,0.4646502137184143,2.0087451934814453,0.568202793598175
1,0.0010000000474974513,1.7115213871002197,0.6158507466316223,1.5328160524368286,0.644604504108429
2,0.0010000000474974513,1.3633421659469604,0.676264762878418,1.3340610265731812,0.6824008226394653
3,0.0010000000474974513,1.1826145648956299,0.7095790505409241,1.2281215190887451,0.7003814578056335
4,0.0010000000474974513,1.064924716949463,0.7312036156654358,1.1554361581802368,0.7156720161437988
5,0.0010000000474974513,0.9782038331031799,0.7476118206977844,1.1203809976577759,0.7211366295814514
6,0.0010000000474974513,0.9089664220809937,0.7609426975250244,1.087384581565857,0.7283663749694824
7,0.0010000000474974513,0.850477933883667,0.7725263833999634,1.0723967552185059,0.7325296401977539
8,0.0010000000474974513,0.8003690838813782,0.7823477387428284,1.0581241846084595,0.7358961701393127
9,0.0010000000474974513,0.7559965252876282,0.7912607789039612,1.0595691204071045,0.7375665903091431
10,0.0010000000474974513,0.7171833515167236,0.7992913126945496,1.0623526573181152,0.7391786575317383
11,0.0010000000474974513,0.6813825964927673,0.8069812059402466,1.064990758895874,0.7393161058425903
12,0.0010000000474974513,0.6496634483337402,0.8137805461883545,1.0713489055633545,0.739428699016571
13,0.0010000000474974513,0.6205822229385376,0.8201070427894592,1.0816138982772827,0.7391520142555237
14,0.0009000000427477062,0.5764710903167725,0.830885112285614,1.0858267545700073,0.7411513924598694
15,0.0009000000427477062,0.5495438575744629,0.8365318179130554,1.0997692346572876,0.7411899566650391
16,0.0009000000427477062,0.5284065008163452,0.8413002490997314,1.1176869869232178,0.7384732961654663
17,0.0009000000427477062,0.5078529119491577,0.8461349606513977,1.1282705068588257,0.7380937337875366
18,0.0009000000427477062,0.4904881417751312,0.8499050736427307,1.1420968770980835,0.739048182964325
19,0.0008100000559352338,0.45589932799339294,0.8592897653579712,1.1531707048416138,0.7399451732635498
20,0.0008100000559352338,0.4380081295967102,0.8635098934173584,1.1740187406539917,0.7366928458213806
21,0.0008100000559352338,0.4237920939922333,0.8669210076332092,1.1952978372573853,0.7357861399650574
22,0.0008100000559352338,0.4105493426322937,0.8700374960899353,1.2078220844268799,0.73662930727005
23,0.0008100000559352338,0.3989691734313965,0.8729782700538635,1.2314518690109253,0.735426127910614
24,0.0007290000794455409,0.3712218105792999,0.8807921409606934,1.2452553510665894,0.7349215745925903
25,0.0007290000794455409,0.35872897505760193,0.8842276930809021,1.2611987590789795,0.7342333793640137
26,0.0007290000794455409,0.34900346398353577,0.8864195346832275,1.282595157623291,0.7334524989128113
27,0.0007290000794455409,0.34095776081085205,0.8885918855667114,1.2957737445831299,0.7344101667404175
28,0.0007290000794455409,0.3325881361961365,0.8908180594444275,1.3186964988708496,0.7318752408027649
29,0.0006561000482179224,0.3100588917732239,0.897552490234375,1.3372783660888672,0.7321362495422363
30,0.0006561000482179224,0.300612211227417,0.900180459022522,1.350924015045166,0.732107400894165
31,0.0006561000482179224,0.29374173283576965,0.9018099904060364,1.3712395429611206,0.730722963809967
32,0.0006561000482179224,0.28786516189575195,0.9035094976425171,1.3810224533081055,0.7306023836135864
33,0.0006561000482179224,0.2823173701763153,0.9047195911407471,1.405138373374939,0.7283968329429626
34,0.0005904900608584285,0.26386937499046326,0.9105231165885925,1.413931965827942,0.7305084466934204
35,0.0005904900608584285,0.2562548816204071,0.9128170609474182,1.4297174215316772,0.7299503684043884
36,0.0005904900608584285,0.2520243525505066,0.9138104319572449,1.4506083726882935,0.7288622856140137
37,0.0005904900608584285,0.24762147665023804,0.914976954460144,1.4666802883148193,0.7273144721984863
38,0.0005904900608584285,0.24411456286907196,0.9157817363739014,1.483831763267517,0.7274002432823181
39,0.0005314410664141178,0.2285601943731308,0.9207955002784729,1.496200680732727,0.726245105266571
40,0.0005314410664141178,0.22252915799617767,0.9223319292068481,1.5109186172485352,0.7275221347808838
41,0.0005314410664141178,0.21917501091957092,0.9235818386077881,1.5318348407745361,0.7247002124786377
42,0.0005314410664141178,0.21634262800216675,0.9240959286689758,1.5469003915786743,0.7243899703025818
43,0.0005314410664141178,0.21375878155231476,0.9245976805686951,1.556673288345337,0.725903332233429
44,0.00047829694813117385,0.20119649171829224,0.9285123348236084,1.5657049417495728,0.7263209819793701
45,0.00047829694813117385,0.19646963477134705,0.9298960566520691,1.5819830894470215,0.72469562292099
46,0.00047829694813117385,0.1943594515323639,0.9305306673049927,1.5984505414962769,0.7246009707450867
47,0.00047829694813117385,0.1918838620185852,0.9310317635536194,1.6085516214370728,0.7253149151802063
48,0.00047829694813117385,0.18984012305736542,0.9317261576652527,1.6250232458114624,0.7237310409545898
49,0.00043046724749729037,0.17928606271743774,0.9345957040786743,1.6336076259613037,0.7243729829788208
50,0.00043046724749729037,0.17593227326869965,0.9356818795204163,1.6501317024230957,0.7236577272415161
51,0.00043046724749729037,0.17428135871887207,0.9359736442565918,1.6589293479919434,0.7233532071113586
52,0.00043046724749729037,0.17277853190898895,0.9361566305160522,1.6751989126205444,0.7220151424407959
53,0.00043046724749729037,0.17101988196372986,0.9366532564163208,1.6900393962860107,0.7219105362892151
54,0.0003874205285683274,0.16229479014873505,0.9391340017318726,1.698178768157959,0.7218008041381836
55,0.0003874205285683274,0.15969258546829224,0.9398322701454163,1.7020009756088257,0.721919596195221
56,0.0003874205285683274,0.15801078081130981,0.9402115941047668,1.72092866897583,0.7207509875297546
