epoch,learning_rate,loss,masked_accuracy,val_loss,val_masked_accuracy
31,0.0006561000482179224,0.3133002519607544,0.8962051272392273,1.6914873123168945,0.707515299320221
32,0.0006561000482179224,0.3076450526714325,0.8976797461509705,1.7126545906066895,0.708061695098877
33,0.0005904900608584285,0.28767135739326477,0.9040287733078003,1.743576169013977,0.7066630721092224
34,0.0005904900608584285,0.279239296913147,0.9068601131439209,1.774783968925476,0.7062802910804749
35,0.0005904900608584285,0.2751295864582062,0.9081149101257324,1.8049249649047852,0.7057234644889832
36,0.0005904900608584285,0.27130722999572754,0.9091049432754517,1.8236562013626099,0.7036170959472656
37,0.0005904900608584285,0.267183393239975,0.9101638793945312,1.8450500965118408,0.704833984375
38,0.0005314410664141178,0.2505339980125427,0.915353536605835,1.8716542720794678,0.7047721147537231
39,0.0005314410664141178,0.24512465298175812,0.9172921180725098,1.9076354503631592,0.7026966214179993
40,0.0005314410664141178,0.24157942831516266,0.9183341860771179,1.9334675073623657,0.7027488350868225
41,0.0005314410664141178,0.2386643886566162,0.919404923915863,1.9563379287719727,0.7016400694847107
42,0.0005314410664141178,0.23604540526866913,0.9199339151382446,1.967760443687439,0.7022653222084045
43,0.00047829694813117385,0.2224338799715042,0.9240565299987793,2.002089500427246,0.7029732465744019
44,0.00047829694813117385,0.2176665961742401,0.9258518218994141,2.0231075286865234,0.7009956240653992
45,0.00047829694813117385,0.21556682884693146,0.9266385436058044,2.042468309402466,0.7017884254455566
46,0.00047829694813117385,0.2140207290649414,0.9267778992652893,2.056807041168213,0.7017590999603271
47,0.00047829694813117385,0.21207605302333832,0.9277681708335876,2.0733964443206787,0.701264500617981
48,0.00043046724749729037,0.200407475233078,0.9310023188591003,2.0971076488494873,0.7011017203330994
49,0.00043046724749729037,0.19680185616016388,0.9321255683898926,2.115391969680786,0.7006791830062866
50,0.00043046724749729037,0.19524309039115906,0.9329834580421448,2.13350510597229,0.6999845504760742
51,0.00043046724749729037,0.1935812383890152,0.9333552122116089,2.1495683193206787,0.6995999217033386
52,0.00043046724749729037,0.1929910033941269,0.9333363175392151,2.157470464706421,0.6998371481895447
53,0.0003874205285683274,0.1829669177532196,0.9363071322441101,2.1708967685699463,0.7002301216125488
54,0.0003874205285683274,0.18031780421733856,0.9372550845146179,2.201362371444702,0.6989097595214844
55,0.0003874205285683274,0.17884574830532074,0.9376664757728577,2.205164670944214,0.699044942855835
56,0.0003874205285683274,0.1781214475631714,0.9377989768981934,2.2218942642211914,0.6994501948356628
57,0.0003874205285683274,0.17715643346309662,0.9381507039070129,2.2379648685455322,0.6983320116996765
58,0.0003486784698907286,0.16898652911186218,0.9398300647735596,2.250082015991211,0.6993893384933472
59,0.0003486784698907286,0.16675709187984467,0.94077068567276,2.2540855407714844,0.698367178440094
60,0.0003486784698907286,0.1662064492702484,0.9409083724021912,2.277155876159668,0.6973523497581482
61,0.0003486784698907286,0.1654076874256134,0.9411348104476929,2.281294345855713,0.6979343295097351
62,0.0003486784698907286,0.16445675492286682,0.9412318468093872,2.2940757274627686,0.6969832181930542
63,0.0003138106258120388,0.15732567012310028,0.9427787661552429,2.311537027359009,0.6978919506072998
64,0.0003138106258120388,0.1557529866695404,0.9433267712593079,2.314486265182495,0.6969252228736877
65,0.0003138106258120388,0.15526336431503296,0.9434099197387695,2.3350725173950195,0.6966603398323059
66,0.0003138106258120388,0.15456309914588928,0.9435986280441284,2.3465638160705566,0.6971529722213745
67,0.0003138106258120388,0.154119610786438,0.9435656666755676,2.354525327682495,0.6966215968132019
68,0.00028242956614121795,0.147921621799469,0.9446138739585876,2.3653392791748047,0.6958398222923279
69,0.00028242956614121795,0.1464041769504547,0.9451368451118469,2.370096445083618,0.6962333917617798
70,0.00028242956614121795,0.14614059031009674,0.9450705051422119,2.3782575130462646,0.6958543062210083
71,0.00028242956614121795,0.14562588930130005,0.9451653957366943,2.3938956260681152,0.6953172087669373
72,0.00028242956614121795,0.14543123543262482,0.9451642036437988,2.3952527046203613,0.6959503293037415
73,0.00025418659788556397,0.14009036123752594,0.9458752870559692,2.4066946506500244,0.6962882280349731
74,0.00025418659788556397,0.13864728808403015,0.9461717009544373,2.413370370864868,0.6955786943435669
75,0.00025418659788556397,0.13835303485393524,0.9462672472000122,2.4219861030578613,0.696073055267334
76,0.00025418659788556397,0.13804784417152405,0.9464009404182434,2.4306294918060303,0.6948836445808411
77,0.00025418659788556397,0.13771378993988037,0.9463707208633423,2.435776948928833,0.6946046352386475
78,0.00022876793809700757,0.1328900158405304,0.9468146562576294,2.436173915863037,0.6955477595329285
79,0.00022876793809700757,0.13204136490821838,0.9468806982040405,2.4436473846435547,0.6960839629173279
80,0.00022876793809700757,0.13173580169677734,0.9469353556632996,2.4559059143066406,0.6951298117637634
81,0.00022876793809700757,0.13133326172828674,0.9470145106315613,2.4623756408691406,0.6948181986808777
82,0.00022876793809700757,0.1311919093132019,0.9470694065093994,2.4719271659851074,0.694958508014679
83,0.00020589114865288138,0.12684279680252075,0.9472265839576721,2.4755680561065674,0.6946048140525818
84,0.00020589114865288138,0.1260032206773758,0.9474284648895264,2.4826133251190186,0.6950374245643616
85,0.00020589114865288138,0.12572285532951355,0.9474233388900757,2.4959490299224854,0.694170355796814
86,0.00020589114865288138,0.12552866339683533,0.9474598169326782,2.4971654415130615,0.693864107131958
87,0.00020589114865288138,0.12523066997528076,0.94764643907547,2.5006940364837646,0.6938328742980957
88,0.0001853020366979763,0.12123151868581772,0.9479593634605408,2.5173351764678955,0.6932815909385681
89,0.0001853020366979763,0.1209304928779602,0.9477620124816895,2.5218708515167236,0.6937333941459656
90,0.0001853020366979763,0.1205270066857338,0.9478135108947754,2.527921199798584,0.6937572360038757
91,0.0001853020366979763,0.1201610118150711,0.9479711055755615,2.5313527584075928,0.6936014294624329
92,0.0001853020366979763,0.12027966231107712,0.9478318691253662,2.5409395694732666,0.6937398314476013
93,0.00016677183157298714,0.11650016158819199,0.9482355713844299,2.548388957977295,0.6931155323982239
94,0.00016677183157298714,0.11587316542863846,0.948108971118927,2.555596113204956,0.6934059262275696
95,0.00016677183157298714,0.11594360321760178,0.9480141997337341,2.5584843158721924,0.6929866671562195
96,0.00016677183157298714,0.11572099477052689,0.9481217861175537,2.565725564956665,0.6934646964073181
97,0.00016677183157298714,0.11546909809112549,0.9481201767921448,2.5716135501861572,0.6929236054420471
98,0.000150094652781263,0.1121949627995491,0.9483680129051208,2.5820558071136475,0.693527340888977
99,0.000150094652781263,0.11176708340644836,0.9483509063720703,2.5870473384857178,0.6926124691963196
0,0.0010000000474974513,3.0052714347839355,0.46764010190963745,1.8682312965393066,0.6001417636871338
1,0.0010000000474974513,1.5128220319747925,0.6550034284591675,1.4310448169708252,0.6684210300445557
2,0.0010000000474974513,1.1761451959609985,0.7099014520645142,1.316848874092102,0.6886004209518433
3,0.0010000000474974513,1.013261318206787,0.7393392324447632,1.271664023399353,0.6985042691230774
4,0.0010000000474974513,0.9046513438224792,0.7601243257522583,1.2590292692184448,0.7044419646263123
5,0.0010000000474974513,0.8239197731018066,0.7756785750389099,1.2620508670806885,0.7072392702102661
6,0.0010000000474974513,0.7593254446983337,0.7891632318496704,1.2659528255462646,0.7091480493545532
7,0.0010000000474974513,0.7060149908065796,0.8006495237350464,1.2849316596984863,0.710080087184906
8,0.0010000000474974513,0.6603238582611084,0.8109724521636963,1.305038332939148,0.7110812067985535
9,0.0010000000474974513,0.6212641000747681,0.8197013735771179,1.3302135467529297,0.7103747129440308
10,0.0009000000427477062,0.5659052729606628,0.8337668776512146,1.3522729873657227,0.712475597858429
11,0.0009000000427477062,0.5351624488830566,0.8413903117179871,1.3797192573547363,0.7123839259147644
12,0.0009000000427477062,0.509856104850769,0.8474510908126831,1.41264808177948,0.7102782726287842
13,0.0009000000427477062,0.487538605928421,0.8527980446815491,1.441514253616333,0.7108663320541382
14,0.0009000000427477062,0.4663417935371399,0.8584063649177551,1.4786838293075562,0.7098899483680725
15,0.0008100000559352338,0.42864394187927246,0.8686866760253906,1.5025016069412231,0.7091745734214783
16,0.0008100000559352338,0.4103761613368988,0.8734962940216064,1.5476795434951782,0.7088884115219116
17,0.0008100000559352338,0.3956676423549652,0.8773807883262634,1.581010341644287,0.7073674201965332
18,0.0008100000559352338,0.3832528591156006,0.8805781006813049,1.6065194606781006,0.706918478012085
19,0.0008100000559352338,0.3701394200325012,0.8840441703796387,1.6405844688415527,0.7058123350143433
20,0.0007290000794455409,0.3423270285129547,0.8920134902000427,1.6677607297897339,0.7066787481307983
21,0.0007290000794455409,0.3298199772834778,0.895605742931366,1.7100883722305298,0.7041597962379456
22,0.0007290000794455409,0.3214302957057953,0.8977827429771423,1.7427867650985718,0.7032546401023865
23,0.0007290000794455409,0.31294894218444824,0.9001115560531616,1.774895191192627,0.7024041414260864
0,0.0010000000474974513,3.0052566528320312,0.46762925386428833,1.8682100772857666,0.6001582145690918
1,0.0010000000474974513,1.5128124952316284,0.6549979448318481,1.4310404062271118,0.6684049963951111
2,0.0010000000474974513,1.1761387586593628,0.709928572177887,1.316824197769165,0.6886394023895264
3,0.0010000000474974513,1.0132567882537842,0.7393443584442139,1.2716701030731201,0.6984642744064331
4,0.0010000000474974513,0.9046493172645569,0.7601017355918884,1.2590575218200684,0.7044026851654053
5,0.0010000000474974513,0.8239222168922424,0.7756541967391968,1.2620575428009033,0.7072177529335022
6,0.0010000000474974513,0.7593246698379517,0.7891660332679749,1.265960693359375,0.7090911865234375
7,0.0010000000474974513,0.7060151100158691,0.8006306886672974,1.2849245071411133,0.7101290225982666
8,0.0010000000474974513,0.6603228449821472,0.8109878301620483,1.3050562143325806,0.7110644578933716
9,0.0010000000474974513,0.6212701797485352,0.8197242617607117,1.3302232027053833,0.7103707790374756
10,0.0009000000427477062,0.5659072399139404,0.8337838649749756,1.352270245552063,0.7125198245048523
11,0.0009000000427477062,0.5351630449295044,0.841395378112793,1.379717469215393,0.7123655676841736
12,0.0009000000427477062,0.5098607540130615,0.8473992347717285,1.4126156568527222,0.7103099226951599
13,0.0009000000427477062,0.4875393807888031,0.8528136014938354,1.4415092468261719,0.710869312286377
14,0.0009000000427477062,0.4663495719432831,0.8583974242210388,1.4786919355392456,0.7098512649536133
15,0.0008100000559352338,0.4286472797393799,0.868658721446991,1.5025054216384888,0.7092439532279968
16,0.0008100000559352338,0.41037678718566895,0.8734971880912781,1.5477039813995361,0.7089889645576477
17,0.0008100000559352338,0.3956693410873413,0.8773685097694397,1.5809946060180664,0.7073892951011658
18,0.0008100000559352338,0.38325050473213196,0.880610466003418,1.6065044403076172,0.7069793343544006
19,0.0008100000559352338,0.37013089656829834,0.8840116858482361,1.640571117401123,0.7056925296783447
20,0.0007290000794455409,0.3423303961753845,0.8920339941978455,1.6677745580673218,0.7067745327949524
0,0.0010000000474974513,6.67427396774292,0.409563809633255,4.570230960845947,0.5311814546585083
1,0.0010000000474974513,3.646592855453491,0.6009649038314819,3.2518556118011475,0.6329800486564636
2,0.0010000000474974513,2.712841033935547,0.6764844059944153,2.859929323196411,0.6676122546195984
3,0.0010000000474974513,2.2912046909332275,0.7137570381164551,2.709803581237793,0.6820698976516724
4,0.0010000000474974513,2.033231496810913,0.7374332547187805,2.633941173553467,0.6902614235877991
5,0.0010000000474974513,1.8501392602920532,0.7546396255493164,2.6196303367614746,0.695300281047821
6,0.0010000000474974513,1.7083724737167358,0.7691962122917175,2.600630044937134,0.7009199857711792
7,0.0010000000474974513,1.590880274772644,0.7811006903648376,2.620335102081299,0.700539231300354
8,0.0010000000474974513,1.4930826425552368,0.7914332151412964,2.6420369148254395,0.7030342817306519
9,0.0010000000474974513,1.4099178314208984,0.8007097840309143,2.675994396209717,0.7042362689971924
10,0.0010000000474974513,1.3381539583206177,0.8085334300994873,2.724055051803589,0.7032759785652161
11,0.0010000000474974513,1.2726198434829712,0.8162999749183655,2.766671657562256,0.7038868069648743
12,0.0009000000427477062,1.174390196800232,0.8284857273101807,2.79514217376709,0.7054687142372131
13,0.0009000000427477062,1.1219186782836914,0.8351263999938965,2.858248233795166,0.7041876316070557
14,0.0009000000427477062,1.0801031589508057,0.8401564955711365,2.9295766353607178,0.7029311060905457
15,0.0009000000427477062,1.0389949083328247,0.8449442982673645,2.9714229106903076,0.7034584283828735
16,0.0009000000427477062,1.004386305809021,0.8494405746459961,3.023376226425171,0.7026568651199341
17,0.0008100000559352338,0.9332271814346313,0.8590804934501648,3.0777852535247803,0.701896071434021
18,0.0008100000559352338,0.8989556431770325,0.8635886311531067,3.140582323074341,0.7016264796257019
19,0.0008100000559352338,0.8731734752655029,0.866703987121582,3.2042367458343506,0.7029768824577332
20,0.0008100000559352338,0.8494905829429626,0.8700640797615051,3.2615444660186768,0.7005199193954468
21,0.0008100000559352338,0.8259830474853516,0.8728808164596558,3.3288052082061768,0.6993669867515564
22,0.0007290000794455409,0.7710909247398376,0.8806647658348083,3.3788115978240967,0.6984935998916626
23,0.0007290000794455409,0.7462337017059326,0.8841160535812378,3.440871000289917,0.6990292072296143
24,0.0007290000794455409,0.7308171391487122,0.8860477805137634,3.5116612911224365,0.6978582143783569
25,0.0007290000794455409,0.7143853306770325,0.8882308006286621,3.5696747303009033,0.6962428689002991
26,0.0007290000794455409,0.6975477337837219,0.890455961227417,3.638643741607666,0.6960451006889343
27,0.0006561000482179224,0.6545441150665283,0.8967371582984924,3.6789674758911133,0.6964759230613708
28,0.0006561000482179224,0.6363196969032288,0.8991751670837402,3.7580318450927734,0.6952045559883118
29,0.0006561000482179224,0.6250349283218384,0.9010015726089478,3.819345712661743,0.6955710649490356
30,0.0006561000482179224,0.6137815117835999,0.902335524559021,3.867398262023926,0.6933828592300415
31,0.0006561000482179224,0.6023226380348206,0.9036701917648315,3.9359371662139893,0.692375123500824
32,0.0005904900608584285,0.5659432411193848,0.9091358780860901,3.9884469509124756,0.692524790763855
33,0.0005904900608584285,0.5519652366638184,0.9113219380378723,4.055634498596191,0.6916603446006775
34,0.0005904900608584285,0.544176459312439,0.9121161699295044,4.111648082733154,0.6907160878181458
