epoch,learning_rate,loss,masked_accuracy,val_loss,val_masked_accuracy
0,0.0010000000474974513,4.085535049438477,0.3266395330429077,3.4876832962036133,0.3901851177215576
1,0.0010000000474974513,3.1857054233551025,0.42066144943237305,2.834003210067749,0.4744662046432495
2,0.0010000000474974513,2.524768352508545,0.5318605899810791,2.384514570236206,0.5649183392524719
3,0.0010000000474974513,2.2467308044433594,0.5823929309844971,2.2561769485473633,0.584504246711731
4,0.0010000000474974513,2.1305155754089355,0.5978813767433167,2.192101001739502,0.5927799940109253
5,0.0010000000474974513,2.0533745288848877,0.6069203615188599,2.1563825607299805,0.5966843962669373
6,0.0010000000474974513,1.9931561946868896,0.61382657289505,2.127436399459839,0.6000490784645081
7,0.0010000000474974513,1.9417498111724854,0.6200868487358093,2.1174960136413574,0.6009422540664673
8,0.0010000000474974513,1.8961069583892822,0.6255699396133423,2.1065943241119385,0.6028521656990051
9,0.0010000000474974513,1.8541803359985352,0.6308560967445374,2.104841709136963,0.6036564707756042
10,0.0010000000474974513,1.8147273063659668,0.6358796954154968,2.102377414703369,0.6015709042549133
11,0.0010000000474974513,1.7790132761001587,0.6406634449958801,2.104470729827881,0.6027825474739075
12,0.0010000000474974513,1.743546724319458,0.6453777551651001,2.115017890930176,0.6033792495727539
13,0.0010000000474974513,1.7104146480560303,0.6499273777008057,2.1219592094421387,0.6021660566329956
14,0.0010000000474974513,1.678004264831543,0.6546387076377869,2.1377415657043457,0.5995818972587585
15,0.0010000000474974513,1.648174524307251,0.6587169170379639,2.1490719318389893,0.599685788154602
16,0.0009000000427477062,1.6047638654708862,0.6656467914581299,2.157874584197998,0.5986529588699341
17,0.0009000000427477062,1.5766191482543945,0.6698418259620667,2.1792991161346436,0.5972782969474792
18,0.0009000000427477062,1.5513442754745483,0.6734842658042908,2.1964011192321777,0.5952821373939514
19,0.0009000000427477062,1.5266456604003906,0.6773850321769714,2.2094297409057617,0.5941096544265747
20,0.0009000000427477062,1.5036776065826416,0.6809536218643188,2.227165937423706,0.5923869013786316
21,0.0008100000559352338,1.4662253856658936,0.6871908903121948,2.2481813430786133,0.5916365385055542
22,0.0008100000559352338,1.4437984228134155,0.6907241344451904,2.2696921825408936,0.5891867876052856
23,0.0008100000559352338,1.4240093231201172,0.69394451379776,2.2910056114196777,0.5876558423042297
24,0.0008100000559352338,1.4053280353546143,0.696782112121582,2.3121824264526367,0.5860460996627808
25,0.0008100000559352338,1.3871201276779175,0.6997039914131165,2.33040189743042,0.5843458771705627
26,0.0007290000794455409,1.354935884475708,0.7054612636566162,2.3500707149505615,0.5830222368240356
27,0.0007290000794455409,1.3365507125854492,0.7086001634597778,2.373790740966797,0.5804236531257629
28,0.0007290000794455409,1.320617437362671,0.7110064625740051,2.400862693786621,0.5793675780296326
29,0.0007290000794455409,1.3060423135757446,0.713518500328064,2.4222381114959717,0.5798971056938171
30,0.0007290000794455409,1.2918144464492798,0.7156152129173279,2.4377026557922363,0.577544093132019
31,0.0006561000482179224,1.263019323348999,0.7211652994155884,2.4597020149230957,0.5761534571647644
32,0.0006561000482179224,1.2473348379135132,0.723997950553894,2.4793026447296143,0.574868381023407
33,0.0006561000482179224,1.2346558570861816,0.7259805202484131,2.5057947635650635,0.5728764533996582
